,ds,yhat,yhat_lower,yhat_upper,users
16890,2019-02-02 18:00:00,150.1675904636343,107.88798968416793,190.78119526418953,
16891,2019-02-02 19:00:00,153.3534216832945,111.58709772070661,195.7141723721492,
16892,2019-02-02 20:00:00,161.31408542328927,122.34852448326177,201.2043286414881,
16893,2019-02-02 21:00:00,166.41660380510052,123.02786882441399,207.06845265339334,
16894,2019-02-02 22:00:00,161.28671915310142,123.5691739564223,202.2654951183197,
16895,2019-02-02 23:00:00,144.74211916640397,106.73003689781268,186.80284619790106,
16896,2019-02-03 00:00:00,122.80131759779883,78.83347006062625,164.2617922025407,
16897,2019-02-03 01:00:00,103.94556927903729,61.08394812652621,145.21771576057318,
16898,2019-02-03 02:00:00,92.95066436513508,50.766488139951115,132.6488017661325,
16899,2019-02-03 03:00:00,88.65575354029505,46.95240076331956,128.23257839881126,
16900,2019-02-03 04:00:00,87.10699861931205,42.853212876186944,131.64369208262553,
16901,2019-02-03 05:00:00,86.48435021702528,46.582985921071355,123.72551027494097,
16902,2019-02-03 06:00:00,88.90196516087514,47.514823786453974,129.0549061117917,
16903,2019-02-03 07:00:00,97.63136433342694,55.071313987589065,135.29451011861593,
16904,2019-02-03 08:00:00,112.92826030327848,65.3089885437776,157.81238249009846,
16905,2019-02-03 09:00:00,130.85363936395936,92.12615928311502,171.82079333751187,
16906,2019-02-03 10:00:00,146.23645298499127,106.59809689923864,188.74352378295302,
16907,2019-02-03 11:00:00,156.67161224712552,114.68260825205448,197.5216727117997,
16908,2019-02-03 12:00:00,163.52618274739206,117.15360959572051,202.08391650244815,
16909,2019-02-03 13:00:00,169.1816310413061,123.78233201455237,210.80068292334494,
16910,2019-02-03 14:00:00,173.7195572776118,134.08098957043163,220.2535927195854,
16911,2019-02-03 15:00:00,174.79520010509498,135.0066279585344,215.90913018252132,
16912,2019-02-03 16:00:00,170.94750591421925,129.61383253256858,211.0739489502682,
16913,2019-02-03 17:00:00,164.69243600784063,126.72255143085249,208.74017425229323,
16914,2019-02-03 18:00:00,161.58942823832177,120.29413289008022,200.6716558072689,
